numberid,day,month,year,hour,station,lat,lon,depth,taxon,category,fluorescence,oxygen,salinity,temperature
16896,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16897,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16898,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16899,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16900,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16901,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16902,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16903,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16904,13,9,2021,9,242,-23.14,-41.38433,21,Acartia,Copepoda,0.837,4.3837,36.2,18.8979
16905,13,9,2021,9,242,-23.14,-41.38433,21,Siphonophorae,Gelatinous,0.837,4.3837,36.2,18.8979
16906,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16907,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16908,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16909,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16910,13,9,2021,9,242,-23.14,-41.38433,21,Corycaeus,Copepoda,0.837,4.3837,36.2,18.8979
16911,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16912,13,9,2021,9,242,-23.14,-41.38433,21,Bacillariophyceae,Diatoms,0.837,4.3837,36.2,18.8979
16913,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16914,13,9,2021,9,242,-23.14,-41.38433,21,NA,Outros,0.837,4.3837,36.2,18.8979
16915,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16916,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16917,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16918,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16919,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16920,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16921,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16922,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16923,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16924,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16925,13,9,2021,9,242,-23.14,-41.38433,21,Corycaeus,Copepoda,0.837,4.3837,36.2,18.8979
16926,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16927,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16928,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16929,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16930,13,9,2021,9,242,-23.14,-41.38433,21,Heteropoda,Outros,0.837,4.3837,36.2,18.8979
16931,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16932,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16933,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16934,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16935,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16936,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16937,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16938,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16939,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16940,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16941,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16942,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16943,13,9,2021,9,242,-23.14,-41.38433,21,Ascidiacea,Outros,0.837,4.3837,36.2,18.8979
16944,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16945,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16946,13,9,2021,9,242,-23.14,-41.38433,21,Salpa,Outros,0.837,4.3837,36.2,18.8979
16947,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16948,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16949,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16950,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16951,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16952,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16953,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16954,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16955,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16956,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16957,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16958,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16959,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16960,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16961,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16962,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16963,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16964,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16965,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16966,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16967,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16968,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16969,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16970,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16971,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16972,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16973,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16974,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16975,13,9,2021,9,242,-23.14,-41.38433,21,Oithonidae,Copepoda,0.837,4.3837,36.2,18.8979
16976,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16977,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16978,13,9,2021,9,242,-23.14,-41.38433,21,Brachyura,Outros,0.837,4.3837,36.2,18.8979
16979,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16980,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16981,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16982,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16983,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16984,13,9,2021,9,242,-23.14,-41.38433,21,Tintinnida,Outros,0.837,4.3837,36.2,18.8979
16985,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16986,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16987,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16988,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16989,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16990,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16991,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16992,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16993,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16994,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16995,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16996,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
16997,13,9,2021,9,242,-23.14,-41.38433,21,Brachyura,Outros,0.837,4.3837,36.2,18.8979
16998,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
16999,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17000,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17001,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17002,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17003,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17004,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17005,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17006,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17007,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17008,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17009,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17010,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17011,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17012,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17013,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17014,13,9,2021,9,242,-23.14,-41.38433,21,Tintinnida,Outros,0.837,4.3837,36.2,18.8979
17015,13,9,2021,9,242,-23.14,-41.38433,21,Doliolida,Gelatinous,0.837,4.3837,36.2,18.8979
17016,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17017,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17018,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17019,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17020,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17021,13,9,2021,9,242,-23.14,-41.38433,21,Siphonophorae,Gelatinous,0.837,4.3837,36.2,18.8979
17022,13,9,2021,9,242,-23.14,-41.38433,21,Siphonophorae,Gelatinous,0.837,4.3837,36.2,18.8979
17023,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17024,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17025,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17026,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17027,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17028,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17029,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17030,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17031,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17032,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17033,13,9,2021,9,242,-23.14,-41.38433,21,Corycaeus,Copepoda,0.837,4.3837,36.2,18.8979
17034,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17035,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17036,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17037,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17038,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17039,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17161,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17162,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17163,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17164,13,9,2021,9,242,-23.14,-41.38433,21,Doliolida,Gelatinous,0.837,4.3837,36.2,18.8979
17165,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17166,13,9,2021,9,242,-23.14,-41.38433,21,Turbinata,Copepoda,0.837,4.3837,36.2,18.8979
17167,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17168,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17169,13,9,2021,9,242,-23.14,-41.38433,21,Salpa,Outros,0.837,4.3837,36.2,18.8979
17170,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17171,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17172,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17173,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17174,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17175,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17176,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17177,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17178,13,9,2021,9,242,-23.14,-41.38433,21,Acartia,Copepoda,0.837,4.3837,36.2,18.8979
17179,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17180,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17181,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17182,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17183,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17184,13,9,2021,9,242,-23.14,-41.38433,21,Bacillariophyceae,Diatoms,0.837,4.3837,36.2,18.8979
17185,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17186,13,9,2021,9,242,-23.14,-41.38433,21,Doliolida,Gelatinous,0.837,4.3837,36.2,18.8979
17187,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17188,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17189,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17190,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17191,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17192,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17193,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17194,13,9,2021,9,242,-23.14,-41.38433,21,Salpa,Outros,0.837,4.3837,36.2,18.8979
17195,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17196,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17197,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17198,13,9,2021,9,242,-23.14,-41.38433,21,Doliolida,Gelatinous,0.837,4.3837,36.2,18.8979
17199,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17200,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17201,13,9,2021,9,242,-23.14,-41.38433,21,NA,Outros,0.837,4.3837,36.2,18.8979
17202,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17203,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17204,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17205,13,9,2021,9,242,-23.14,-41.38433,21,NA,Outros,0.837,4.3837,36.2,18.8979
17206,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17126,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17127,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17128,13,9,2021,9,242,-23.14,-41.38433,21,Decapoda,Outros,0.837,4.3837,36.2,18.8979
17129,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17130,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17131,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17132,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17133,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17134,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17135,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17136,13,9,2021,9,242,-23.14,-41.38433,21,Doliolida,Gelatinous,0.837,4.3837,36.2,18.8979
17097,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17098,13,9,2021,9,242,-23.14,-41.38433,21,Appendicularia,Outros,0.837,4.3837,36.2,18.8979
17099,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17100,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17101,13,9,2021,9,242,-23.14,-41.38433,21,Turbinata,Copepoda,0.837,4.3837,36.2,18.8979
17102,13,9,2021,9,242,-23.14,-41.38433,21,Acartia,Copepoda,0.837,4.3837,36.2,18.8979
17103,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17104,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17105,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17106,13,9,2021,9,242,-23.14,-41.38433,21,Salpa,Outros,0.837,4.3837,36.2,18.8979
17107,13,9,2021,9,242,-23.14,-41.38433,21,Doliolida,Gelatinous,0.837,4.3837,36.2,18.8979
17108,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17109,13,9,2021,9,242,-23.14,-41.38433,21,Acartia,Copepoda,0.837,4.3837,36.2,18.8979
17110,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17111,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17112,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17113,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17114,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17115,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17116,13,9,2021,9,242,-23.14,-41.38433,21,Doliolida,Gelatinous,0.837,4.3837,36.2,18.8979
17117,13,9,2021,9,242,-23.14,-41.38433,21,Salpa,Outros,0.837,4.3837,36.2,18.8979
17118,13,9,2021,9,242,-23.14,-41.38433,21,Acartia,Copepoda,0.837,4.3837,36.2,18.8979
17119,13,9,2021,9,242,-23.14,-41.38433,21,Turbinata,Copepoda,0.837,4.3837,36.2,18.8979
17120,13,9,2021,9,242,-23.14,-41.38433,21,Salpa,Outros,0.837,4.3837,36.2,18.8979
17121,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17122,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17123,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17124,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17125,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17139,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17140,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17141,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17142,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17143,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17144,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17145,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17146,13,9,2021,9,242,-23.14,-41.38433,21,Maxillopoda,Copepoda,0.837,4.3837,36.2,18.8979
17147,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17148,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
17149,13,9,2021,9,242,-23.14,-41.38433,21,Calanoida,Copepoda,0.837,4.3837,36.2,18.8979
